place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress,cleaned_street
ChIJGb-GxQEvdTERIZaibIE0dPA,Cửa Hàng Bách Hóa,Cửa hàng bách hóa,0938 657 256,,"351/22, Bến Ba Đình, Phường 8, Quận 8, Phường 8, Quận 8, Thành phố Hồ Chí Minh","Phường 8, Quận 8","351/22, Bến Ba Đình, Phường 8, Quận 8",Thành phố Hồ Chí Minh,,"Quận 8, Thành phố Hồ Chí Minh",VN,"10.7502699,106.677241",10.7502699,106.677241,13,Hẻm 351 Ba Đình,Phường 8,Quận 8,Hồ Chí Minh,True,Đường Ba Đình
ChIJsW2bwe4pdTERb2IClg7GSMg,Bách hóa Nhà Chè,Cửa hàng tạp phẩm,0938 059 181,,"280/120/12 Bùi Hữu Nghĩa, Phường 2, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 2, Bình Thạnh",280/120/12 Bùi Hữu Nghĩa,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7988725,106.7016917",10.7988725,106.7016917,280/120/12,Đường Bùi Hữu Nghĩa,Phường 2,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Bùi Hữu Nghĩa
ChIJEYlzu_kvdTERhdEgkH_BEZo,BÁCH HÓA MINH THẢO,Siêu thị,0916 988 449,,nan,,,,,,,"9.939787899999999,105.9046587",9.939787899999999,105.9046587,,,,Huyện Trà Ôn,Vĩnh Long,True,Đường 
ChIJ2URFLT8pdTERoNlLWbsTv5Q,Bách hóa,Cửa hàng bách hóa,,,"38\ 1 Đ. Nguyễn Công Hoan, Phường 3, Phú Nhuận, Thành phố Hồ Chí Minh","Phường 3, Phú Nhuận",38\ 1 Đ. Nguyễn Công Hoan,Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.801239599999999,106.69064309999999",10.801239599999999,106.69064309999999,184/2,Đường Trần Kế Xương,Phường 7,Quận Phú Nhuận,Hồ Chí Minh,True,Đường Trần Kế Xương
ChIJ6-UyY3kvdTERfxCPbMk9who,Bách Hoá Online - Trái cây nhập khẩu,Cửa hàng bán thực phẩm sạch,,,"TK28/7 Đ. Nguyễn Cảnh Chân, Cầu Kho, Quận 1, Thành phố Hồ Chí Minh","Cầu Kho, Quận 1",TK28/7 Đ. Nguyễn Cảnh Chân,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.758737,106.68840069999999",10.758737,106.68840069999999,TK28/13,Đường Nguyễn Cảnh Chân,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cảnh Chân
ChIJ01t567ModTER_jJho0qbhjw,Đại Lý Bách Hóa,Cửa hàng bách hóa,,,"phường 17, Bình Thạnh, Thành phố Hồ Chí Minh","phường 17, Bình Thạnh",,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7930729,106.707",10.7930729,106.707,,Đường Phan Văn Hân,Phường 17,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Phan Văn Hân
ChIJbTIGFbEodTERen--5n-1Z7U,Cửa Hàng Bách Hóa Tổng Hợp 71,Cửa hàng tổng hợp,028 3898 2307,,"71 Đ. Nguyễn Cửu Vân, Phường 17, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 17, Bình Thạnh",71 Đ. Nguyễn Cửu Vân,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7955402,106.707504",10.7955402,106.707504,,Đường Nguyễn Cửu Vân,Phường 17,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Nguyễn Cửu Vân
ChIJU7eFcZ4vdTERN8QyL0rd4S8,Bách hóa - Góc Chợ,Cửa hàng tạp phẩm,,,"492 Đ. Nguyễn Thị Minh Khai, Phường 02, Quận 3, Thành phố Hồ Chí Minh 760000","Phường 02, Quận 3",492 Đ. Nguyễn Thị Minh Khai,Thành phố Hồ Chí Minh,760000.0,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7663984,106.6823976",10.7663984,106.6823976,492/2,Hẻm 492 Nguyễn Thị Minh Khai,Phường 2,Quận 3,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
ChIJWbqU3dovdTERNxv2Q00ft_8,Bách Hóa Cô Bé,Cửa hàng tạp phẩm,0908 343 869,,"615/18 Nguyễn Đình Chiểu, Phường 2, Quận 3, Thành phố Hồ Chí Minh","Phường 2, Quận 3",615/18 Nguyễn Đình Chiểu,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7669347,106.6797126",10.7669347,106.6797126,14,Hẻm 609 Nguyễn Đình Chiểu,Phường 2,Quận 3,Hồ Chí Minh,True,Đường Nguyễn Đình Chiểu
ChIJx4xvxz0vdTERIu65R-BYMAc,Bún Đậu Homemade,Nhà hàng Việt Nam,0939 888 284,http://dauhomemade.com/,"1 Nguyễn Văn Tráng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh","Phường Phạm Ngũ Lão, Quận 1",1 Nguyễn Văn Tráng,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.769701699999999,106.6925151",10.769701699999999,106.6925151,160-162,Đường Nguyễn Văn Tráng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Tráng
ChIJJZbn98kvdTER-WmtE6DbEEA,Bún Bò Xưa,Nhà hàng,0898 088 099,http://hethongbunboxua.vn/,"148bis Đ. Lê Thị Riêng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh","Phường Phạm Ngũ Lão, Quận 1",148bis Đ. Lê Thị Riêng,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7707692,106.68962189999999",10.7707692,106.68962189999999,,,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường 
ChIJf20CD0ovdTERRBCuOxQ9Nio,Bún Mắm Nêm Cô Nổ,Nhà hàng Việt Nam,0906 792 984,http://facebook.com/bunmamnemcono,"135/28 Đ. Trần Hưng Đạo, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 70000","Phường Cầu Ông Lãnh, Quận 1",135/28 Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,70000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.766340399999999,106.6952068",10.766340399999999,106.6952068,135/23,Hẻm 135 Trần Hưng Đạo,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
ChIJkdgWYncvdTERrtn-2YR11Gk,Bún Bò Huế Mỡ Nổi Cô Như,Quán ăn nhỏ,0937 937 818,https://bun-bo-hue-co-nhu.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"274/29 Võ Văn Tần, Phường 5, Quận 3, Thành phố Hồ Chí Minh","Phường 5, Quận 3",274/29 Võ Văn Tần,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.772525199999999,106.6855406",10.772525199999999,106.6855406,36,Hẻm 287 Nguyễn Đình Chiểu,Phường 5,Quận 3,Hồ Chí Minh,True,Đường Nguyễn Đình Chiểu
ChIJG7awFLUodTERMQbBnkb_iYk,Quán Bún Bò Tây Lộc,Nhà hàng,028 2210 2667,https://www.foody.vn/ho-chi-minh/tay-loc,"50 Nguyễn Bỉnh Khiêm, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",50 Nguyễn Bỉnh Khiêm,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7918401,106.70026879999999",10.7918401,106.70026879999999,2,Hẻm 50 Nguyễn Bỉnh Khiêm,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Bỉnh Khiêm
ChIJKSAY2BYvdTER1nnAU8JuRMI,Quán Bún Riêu Nguyễn Cảnh Chân,Nhà hàng,0392 525 713,https://quangcaotructuyen24h.vn/tp-ho-chi-minh/0392525713-quan-bun-rieu-oc-nguyen-canh-chan/,"176A Đ. Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",176A Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.763321999999999,106.690972",10.763321999999999,106.690972,176B,Đường Trần Hưng Đạo,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
ChIJZ4kmdqspdTERvzUhEQEDwi0,BÚN NHỚ ( Bún Chả Gia Truyền),Nhà hàng,0888 333 354,https://www.foody.vn/ho-chi-minh/bun-nho-bun-cha-gia-truyen-ha-noi,"42 Đ. Lê Văn Duyệt, Phường 1, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 1, Bình Thạnh",42 Đ. Lê Văn Duyệt,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.795036999999999,106.6962549",10.795036999999999,106.6962549,50A,Đường Đinh Tiên Hoàng,Phường 3,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Đinh Tiên Hoàng
ChIJR6FwA9IpdTERuernHiIFqYA,Bún mọc 23/2,Quán ăn nhỏ,,https://www.foody.vn/ho-chi-minh/bun-moc-23-2,"25 Đ. Hoàng Sa, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",25 Đ. Hoàng Sa,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.791681299999999,106.70450819999999",10.791681299999999,106.70450819999999,25,Đường Hoàng Sa,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Hoàng Sa
ChIJO8IJS9EpdTERejpegzuSb2o,Bún 30- Bún riêu canh bún,Nhà hàng,0867 953 745,https://www.foody.vn/ho-chi-minh/bun-30,"44 Huỳnh Mẫn Đạt, Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 19, Bình Thạnh",44 Huỳnh Mẫn Đạt,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.790913,106.70866799999999",10.790913,106.70866799999999,,Đường Huỳnh Mẫn Đạt,Phường 19,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Huỳnh Mẫn Đạt
ChIJE2VD37svdTERQXXKEN98DEs,Bún Bò Huế - Food By K,Nhà hàng,,https://www.facebook.com/bunbohuefoodbyk,"17A Đ. Nguyễn Thị Minh Khai, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000","Bến Nghé, Quận 1",17A Đ. Nguyễn Thị Minh Khai,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7853911,106.70060219999999",10.7853911,106.70060219999999,15N,Hẻm 18B Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
ChIJ5TCsIOovdTER16su1Ou8Xy0,BÚN BÒ 1994 - Chi nhánh Nguyễn Thị Minh Khai,Nhà hàng Việt Nam,0869 777 888,http://bunbo1994.com/,"17C Đ. Nguyễn Thị Minh Khai, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000","Bến Nghé, Quận 1",17C Đ. Nguyễn Thị Minh Khai,Thành phố Hồ Chí Minh,70000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.785122399999999,106.7004623",10.785122399999999,106.7004623,3,Hẻm 17 Nguyễn Thị Minh Khai,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
ChIJr4YhR4IpdTERUAZnB0T8b74,Bún Đậu Bún Chả - Nhật Linh,Quán ăn nhỏ,0938 570 448,https://bundaumamtomkimanh.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"25C Đ. Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 70000","Phường Tân Định, Quận 1",25C Đ. Nguyễn Văn Nguyễn,Thành phố Hồ Chí Minh,70000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.793452499999999,106.6870526",10.793452499999999,106.6870526,25,Đường Nguyễn Văn Nguyễn,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Nguyễn
ChIJIa1Qpj4vdTERHnTrr-0BPxU,Bún Đậu Diệp,Nhà hàng Việt Nam,0949 991 168,https://www.foody.vn/ho-chi-minh/bun-dau-diep-jp-ly-tu-trong,"2 Đ. Đặng Trần Côn, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh","Phường Bến Thành, Quận 1",2 Đ. Đặng Trần Côn,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7722637,106.6943723",10.7722637,106.6943723,2A,Đường Đặng Trần Côn,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Đặng Trần Côn
ChIJp9Vd6NwvdTERiP3hH4asbCg,Phố hàng quạt - Bún Chả - Nem Cua Bể : 271 Nguyễn Trãi Q1,Nhà hàng,0931 311 307,https://bun-cha-nem-cua-be-271-nguyen-trai-q1.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"271 Đ. Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh 700000","Phường Nguyễn Cư Trinh, Quận 1",271 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.763786099999999,106.6875074",10.763786099999999,106.6875074,,Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
ChIJLff4PSgvdTERYfa23juavsM,Bún Chả Xuân Tứ - Nguyễn Cảnh Chân Quận 1,Quán ăn nhỏ,0908 328 282,https://bunchaxuantu.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"TK28/1 Đ. Nguyễn Cảnh Chân, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",TK28/1 Đ. Nguyễn Cảnh Chân,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.758645999999999,106.6882808",10.758645999999999,106.6882808,TK28/1,Đường Nguyễn Cảnh Chân,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cảnh Chân
ChIJ89FQpOUvdTER39myVqJmYjU,Bún Bò Giò Chìa Nhân Mập| Bún Bò Ngon Điện Biên Phủ,Quán ăn nhỏ,,https://www.facebook.com/profile.php%3Fid%3D100063507187383%26mibextid%3DZbWKwL,"136 Đ. Điện Biên Phủ, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",136 Đ. Điện Biên Phủ,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7889201,106.6959028",10.7889201,106.6959028,132,Đường Điện Biên Phủ,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Điện Biên Phủ
ChIJo6U-jEAvdTERaQBJ77eY6dc,Bún Bò - Nguyễn Thái Bình,Quán mì,028 3821 7796,https://www.foody.vn/ho-chi-minh/bun-bo-nguyen-thai-binh,"9 Đ. Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Thái Bình, Quận 1",9 Đ. Nguyễn Thái Bình,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.770152999999999,106.701032",10.770152999999999,106.701032,11-13,Đường Nguyễn Thái Bình,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thái Bình
ChIJ07AgfHYpdTER8HKkYzCQBNY,Bún Cay Thái - Đề Thám,Quán ăn nhỏ,0929 233 114,http://bunthai.vn/,"155 Đ. Đề Thám, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 700000","Phường Cô Giang, Quận 1",155 Đ. Đề Thám,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.76568,106.694536",10.76568,106.694536,149,Đường Đề Thám,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True,Đường Đề Thám
ChIJdTvKs5EvdTERkEcfmQ3itzQ,Canh bún Cô Lan| Canh bún ngon quận 1| Canh bún ngon | Canh bún,Nhà hàng chuyên phục vụ bữa nửa buổi,0909 901 999,http://canhbuncolan.com/,"44/4 Đ. Nam Kỳ Khởi Nghĩa, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Thái Bình, Quận 1",44/4 Đ. Nam Kỳ Khởi Nghĩa,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.769636,106.702142",10.769636,106.702142,5,Hẻm 44 Nam Kỳ Khởi Nghĩa,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Nam Kỳ Khởi Nghĩa
ChIJ13BFg9YndTERZWGeX-WtLWI,Bún Đậu Mắm Tôm Quán No,Nhà hàng,0936 426 768,https://www.facebook.com/bundaumamtomquanno/,"26/24/24 Đỗ Quang Đẩu, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 71000","Phường Phạm Ngũ Lão, Quận 1",26/24/24 Đỗ Quang Đẩu,Thành phố Hồ Chí Minh,71000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7669076,106.691513",10.7669076,106.691513,22,Hẻm 26 Đỗ Quang Đẩu,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Đỗ Quang Đẩu
ChIJXeqi35MvdTERrPSnmvYGrAw,Bún Cá Bà Hồ,Nhà hàng,0901 494 071,https://www.foody.vn/ho-chi-minh/bun-ca-ba-co,"2G Hồ Xuân Hương, Phường 6, Quận 3, Thành phố Hồ Chí Minh","Phường 6, Quận 3",2G Hồ Xuân Hương,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7781027,106.68907209999999",10.7781027,106.68907209999999,2B,Đường Hồ Xuân Hương,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Hồ Xuân Hương
ChIJEV1Zwb8vdTERQksHCvjkk2A,Thế Giới Cơm Tấm - Bún Thịt Nướng - Bánh Mì Thịt Nướng,Quán ăn nhỏ,0563 404 505,https://thegioicomtam.com/,"15b/79 Đ. Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000","Bến Nghé, Quận 1",15b/79 Đ. Lê Thánh Tôn,Thành phố Hồ Chí Minh,70000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7797185,106.7055345",10.7797185,106.7055345,79,Hẻm 15B Lê Thánh Tôn,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Thánh Tôn
ChIJBWKr9McpdTERngwYctBbHjo,Quán việt thị nghè-Bún Bò Gốc Huế,Quán ăn nhỏ,0906 440 180,https://bunbogochuevietthinghe.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"15 Huỳnh Tịnh Của, Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 19, Bình Thạnh",15 Huỳnh Tịnh Của,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7917939,106.70963929999999",10.7917939,106.70963929999999,11A,Đường Huỳnh Tịnh Của,Phường 19,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Huỳnh Tịnh Của
ChIJcSEs5sovdTER0YmH0RClEoE,"Bún riêu, Canh bún Nhà Tui",Quán ăn nhỏ,0938 722 284,https://grab.onelink.me/2695613898%3Fpid%3Dinappsharing%26c%3D5-C4CWG4AWCATGVE%26is_retargeting%3Dtrue%26af_dp%3Dgrab%253A%252F%252Fopen%253FscreenType%253DGRABFOOD%2526sourceID%253DA4pcqCZkS4%2526merchantIDs%253D5-C4CWG4AWCATGVE%26af_force_deeplink%3Dtrue%26af_web_dp%3Dhttps%253A%252F%252Fwww.grab.com%252Fdownload,"373/22 Đ. Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh","Phường Phạm Ngũ Lão, Quận 1",373/22 Đ. Phạm Ngũ Lão,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7665914,106.68973079999999",10.7665914,106.68973079999999,373/22,Hẻm 373 Phạm Ngũ Lão,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Phạm Ngũ Lão
ChIJk3064rIodTERIDLO8wwjtRA,Bún Riêu Phạm Gia,Nhà hàng,,https://www.foody.vn/ho-chi-minh/bun-rieu-pham-gia,"3 Phạm Viết Chánh, Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 19, Bình Thạnh",3 Phạm Viết Chánh,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7904261,106.7088392",10.7904261,106.7088392,1,Đường Phạm Viết Chánh,Phường 19,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Phạm Viết Chánh
ChIJOUx-ztUvdTERw0ZklvsfQzc,Bún riêu Cô Ba Xì Gòn,Quán ăn nhỏ,0789 445 117,https://www.foody.vn/ho-chi-minh/co-ba-xi-gon-bun-rieu-tom-cua,"10 Nguyễn Văn Tráng, P. Phú Thuận, Quận 1, Thành phố Hồ Chí Minh 700000","P. Phú Thuận, Quận 1",10 Nguyễn Văn Tráng,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7698737,106.69240029999999",10.7698737,106.69240029999999,5,Đường Nguyễn Văn Tráng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Tráng
ChIJH2w2hRcvdTERtepP7xeVb2U,Quán Bún Bò O Nở,Quán mì,0936 234 531,https://www.now.vn/ho-chi-minh/bun-bo-o-no-bun-bo-hue-mi-quang,"29 Đ. Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",29 Đ. Cống Quỳnh,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7658656,106.68881429999999",10.7658656,106.68881429999999,10,Hẻm 165 Cống Quỳnh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Cống Quỳnh
ChIJ9xja-TovdTERWHrv1Qx740Y,Bún chả Hà Nội - Bún chả Hồ Gươm,Nhà hàng,028 6678 3756,,"29 Trương Định, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000","Phường 6, Quận 3",29 Trương Định,Thành phố Hồ Chí Minh,700000.0,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.776392999999999,106.6909697",10.776392999999999,106.6909697,,Đường Trương Định,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Trương Định
ChIJrz0FJrIodTERhK1Lmq3vljs,Quán bún Huyền Chi,Quán mì,028 3840 0400,,"39 Nguyễn Văn Lạc, Phường 21, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 21, Bình Thạnh",39 Nguyễn Văn Lạc,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7937953,106.7096062",10.7937953,106.7096062,19,Đường Nguyễn Văn Lạc,Phường 19,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Nguyễn Văn Lạc
ChIJ-RDKCb8pdTER8HeLXSkWF54,Bún Đậu Mắm Tôm Mạc Văn Khoa,Nhà hàng Việt Nam,0902 996 639,,"90 Đ. Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh","Phường Tân Định, Quận 1",90 Đ. Trần Quang Khải,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7924238,106.6931347",10.7924238,106.6931347,6,Hẻm 80 Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
ChIJ0W1mHzUvdTER8O7fY0LZpeA,O Hồng Bún bắp bò gốc huế,Quán mì,,,"177 Đ. Nguyễn Văn Thủ, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",177 Đ. Nguyễn Văn Thủ,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7879153,106.6971853",10.7879153,106.6971853,146,Hẻm 5 Đường Nguyễn Văn Thủ,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Thủ
ChIJgy5P84spdTERSRzl34M609w,Bún Chả Hà Nội 35 Hoàng Sa,Nhà hàng,0963 157 427,,"35 Đ. Hoàng Sa, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 71007","Đa Kao, Quận 1",35 Đ. Hoàng Sa,Thành phố Hồ Chí Minh,71007.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.791921,106.704273",10.791921,106.704273,31-33,Đường Hoàng Sa,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Hoàng Sa
ChIJY1ot6IovdTERrQUjMf-N8j8,Bún Chả Hồ Gươm | Bún Chả Ngon Quận 1,Nhà hàng,,,"82 Đ. Hồ Tùng Mậu, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000","Bến Nghé, Quận 1",82 Đ. Hồ Tùng Mậu,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7726034,106.70368069999999",10.7726034,106.70368069999999,84A,Đường Hồ Tùng Mậu,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Hồ Tùng Mậu
ChIJMyXgaCUpdTERR3Bp1S5B9Y0,"Bún Đậu Xoài, Bún Đậu Mắm Tôm Hà Nội.",Nhà hàng Việt Nam,0942 978 679,,"96 Đ. Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 71008","Phường Tân Định, Quận 1",96 Đ. Trần Quang Khải,Thành phố Hồ Chí Minh,71008.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7923549,106.6930417",10.7923549,106.6930417,114B,Đường Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
